Cottonwood_Bayou_Solar,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021354,0.102161,0.182970,0.263778,0.344586,0.425394,0.506202,0.587010,0.667818,0.748626,0.829434,0.910243,0.991051,1.071858,1.152667,1.233475,1.314283,1.395091,1.475899,1.556707,1.637515,1.718323,1.799131,1.879940,1.960748,2.041555,2.122364,2.203172,2.283980,2.364788,2.445596,2.526404,2.607212,2.688020
Cottonwood_Gas,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062670,0.143478,0.224287,0.305095,0.385903,0.466711,0.547519,0.628327,0.709135,0.789943,0.870751,0.951560,1.032367,1.113175,1.193984,1.274792,1.355600,1.436408,1.517216,1.598024,1.678832,1.759640,1.840448,1.921257,2.002064,2.082872,2.163681,2.244489,2.325297,2.406105,2.486913,2.567721,2.648529
Freeport_CCGT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.067930,0.148738,0.229546,0.310354,0.391162,0.471971,0.552779,0.633587,0.714395,0.795203,0.876011,0.956819,1.037627,1.118435,1.199243,1.280051,1.360859,1.441668,1.522476,1.603284,1.684092,1.764900,1.845708,1.926516,2.007324,2.088132,2.168940,2.249748,2.330556,2.411365,2.492173,2.572981,2.653789,2.734597,2.815405,2.896213,2.977021,3.057829,3.138637,3.219445,3.300253,3.381062,3.461870,3.542677,3.623486,3.704294,3.785102,3.865910,3.946718,4.027526,4.108334,4.189142,4.269950,4.350759,4.431567,4.512374,4.593183,4.673991,4.754799,4.835607,4.916415,4.997223,5.078031,5.158839,5.239647,5.320456,5.401264,5.482071,5.562880,5.643688
Galveston_1_Wind,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galveston_2_Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galveston_CCGT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062679,0.143487,0.224295,0.305103,0.385911,0.466719,0.547527,0.628335,0.709143,0.789951,0.870759,0.951568,1.032376,1.113183,1.193992,1.274800,1.355608,1.436416,1.517224,1.598032,1.678840,1.759648,1.840456,1.921265,2.002073,2.082880,2.163689,2.244497,2.325305,2.406113,2.486921,2.567729,2.648537,2.729345,2.810153,2.890962,2.971770,3.052577,3.133386,3.214194,3.295002,3.375810,3.456618,3.537426,3.618234,3.699042
Lake_Charles_CCGT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125507,0.206315,0.287123,0.367931,0.448740,0.529548,0.610355,0.691164,0.771972,0.852780,0.933588,1.014396,1.095204,1.176012,1.256820,1.337628,1.418437,1.499244,1.580052,1.660861,1.741669,1.822477,1.903285,1.984093,2.064901,2.145709,2.226517,2.307325,2.388134,2.468941,2.549749,2.630558,2.711366,2.792174,2.872982,2.953790,3.034598,3.115406,3.196214,3.277022,3.357831,3.438638,3.519446,3.600255
Lake_Charles_Wind,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberty_1_Solar,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Myrtle_Solar,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Port_Arthur_CCGT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008390,0.089198,0.170006,0.250814,0.331622,0.412431,0.493238,0.574047,0.654855,0.735663,0.816471,0.897279,0.978087,1.058895,1.139703,1.220511,1.301319,1.382128,1.462935,1.543744,1.624552,1.705360,1.786168,1.866976,1.947784,2.028592,2.109400,2.190208,2.271016,2.351825,2.432632,2.513440,2.594249,2.675057,2.755865,2.836673,2.917481,2.998289,3.079097,3.159905,3.240713,3.321522,3.402330,3.483137,3.563946,3.644754,3.725562,3.806370,3.887178,3.967986,4.048794,4.129602,4.210410,4.291219,4.372026,4.452834,4.533643,4.614450,4.695259,4.776067,4.856874,4.937683,5.018491,5.099299,5.180107,5.260916,5.341723,5.422531,5.503340,5.584147,5.664956,5.745764,5.826571,5.907380,5.988188,6.068996,6.149804,6.230613,6.311420,6.392228,6.473037
Red_Bluff_Road_Solar,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002436,0.083244,0.164052,0.244860,0.325668,0.406476,0.487284,0.568092,0.648901,0.729709,0.810517,0.891325,0.972133,1.052941,1.133749,1.214557,1.295365,1.376173,1.456981,1.537789,1.618598,1.699406,1.780214,1.861022,1.941830,2.022638,2.103446,2.184254,2.265062,2.345870,2.426678,2.507486,2.588295,2.669103,2.749911,2.830719,2.911527,2.992335,3.073143,3.153951,3.234759,3.315567,3.396375,3.477183
Roy_S_Nelson_Coal,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039986,0.120794,0.201602,0.282411,0.363218,0.444026,0.524835,0.605643,0.686451,0.767259,0.848067,0.928875,1.009683,1.090491,1.171299,1.252108,1.332915,1.413723,1.494532,1.575340,1.656148,1.736956,1.817764,1.898572,1.979380,2.060188,2.140996,2.221805,2.302612,2.383420,2.464229
Sabine_CCGT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.140808,0.221617,0.302424,0.383233,0.464041,0.544849,0.625657,0.706465,0.787273,0.868081,0.948889,1.029697,1.110505,1.191314,1.272121,1.352929,1.433738,1.514546,1.595354,1.676162,1.756970,1.837778,1.918586,1.999394,2.080202,2.161011,2.241819,2.322626,2.403435,2.484243,2.565051,2.645859,2.726667,2.807475,2.888283,2.969091,3.049899,3.130708,3.211515,3.292323,3.373132,3.453940,3.534748,3.615556,3.696364,3.777172,3.857980,3.938788,4.019596,4.100405,4.181212,4.262020,4.342829,4.423636,4.504445,4.585253,4.666060,4.746869,4.827677,4.908485,4.989293,5.070102,5.150909,5.231717,5.312526
Sub_Brazoria_Gulf,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041705,0.122513,0.203321,0.284129,0.364937,0.445745,0.526553,0.607361,0.688169,0.768977,0.849785,0.930593,1.011402,1.092210,1.173018,1.253826,1.334634,1.415442,1.496250,1.577058,1.657866,1.738674,1.819482,1.900290,1.981099,2.061907,2.142715,2.223523,2.304331,2.385139,2.465947,2.546755,2.627563,2.708371,2.789179,2.869987,2.950796,3.031604,3.112412,3.193220,3.274028,3.354836
Sub_FortBend_Expansion,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017066,0.097874,0.178683,0.259491,0.340299,0.421107,0.501915,0.582723,0.663531,0.744339,0.825147,0.905955,0.986763,1.067571,1.148380,1.229188,1.309996,1.390804,1.471612,1.552420,1.633228,1.714036,1.794844,1.875652,1.956460,2.037268,2.118077,2.198885,2.279693,2.360501,2.441309,2.522117,2.602925,2.683733,2.764541,2.845349,2.926157,3.006965,3.087774,3.168582,3.249389,3.330198,3.411006,3.491814,3.572622,3.653430,3.734238,3.815046,3.895854,3.976662,4.057470,4.138279,4.219087,4.299894,4.380703,4.461511,4.542319,4.623127,4.703935,4.784743,4.865551,4.946360,5.027167,5.107976,5.188784,5.269591,5.350400,5.431208,5.512016,5.592824,5.673632,5.754440,5.835248
Sub_Galveston_Island,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub_Harris_ShipChannel,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub_Jefferson_Orange,0.000000,0.000000,0.000000,0.000000,0.000000,0.025837,0.106645,0.187453,0.268262,0.349070,0.429878,0.510686,0.591494,0.672302,0.753110,0.833918,0.914726,0.995534,1.076342,1.157151,1.237958,1.318767,1.399575,1.480383,1.561191,1.641999,1.722807,1.803615,1.884423,1.965231,2.046039,2.126847,2.207655,2.288464,2.369272,2.450080,2.530888,2.611696,2.692504,2.773312,2.854120,2.934928,3.015736,3.096544,3.177352,3.258161,3.338969,3.419777,3.500585,3.581393,3.662201,3.743009,3.823817,3.904625,3.985433,4.066242,4.147049,4.227858,4.308666,4.389474,4.470282,4.551090,4.631898,4.712706,4.793514,4.874322,4.955131,5.035938,5.116746,5.197555,5.278363,5.359171,5.439979,5.520787,5.601595,5.682403,5.763211,5.844019,5.924828,6.005635,6.086443,6.167252,6.248060,6.328868,6.409676,6.490484,6.571292,6.652100,6.732908,6.813716,6.894525,6.975332,7.056140,7.136949,7.217757,7.298565,7.379373,7.460181,7.540989,7.621797
Sub_Liberty_Chambers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Trinity_River_Solar,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
