timesteps,count_PV_opt0,count_PV_opt1,count_PV_opt2,count_PV_opt3,count_PV_opt4,count_PV_opt5,count_PV_opt6,count_Substation1_opt0,count_Substation1_opt1,count_Substation1_opt2,count_Substation1_opt3,count_Substation1_opt4,count_Substation1_opt5,count_Substation1_opt6,count_Substation2_opt0,count_Substation2_opt1,count_Substation2_opt2,count_Substation2_opt3,count_Substation2_opt4,count_Substation2_opt5,count_Substation2_opt6,count_Compressor1_opt0,count_Compressor1_opt1,count_Compressor1_opt2,count_Compressor1_opt3,count_Compressor1_opt4,count_Compressor1_opt5,count_Compressor1_opt6,count_Compressor2_opt0,count_Compressor2_opt1,count_Compressor2_opt2,count_Compressor2_opt3,count_Compressor2_opt4,count_Compressor2_opt5,count_Compressor2_opt6,count_Compressor3_opt0,count_Compressor3_opt1,count_Compressor3_opt2,count_Compressor3_opt3,count_Compressor3_opt4,count_Compressor3_opt5,count_Compressor3_opt6,count_ThermalUnit_opt0,count_ThermalUnit_opt1,count_ThermalUnit_opt2,count_ThermalUnit_opt3,count_ThermalUnit_opt4,count_ThermalUnit_opt5,count_ThermalUnit_opt6,count_LNG_opt0,count_LNG_opt1,count_LNG_opt2,count_LNG_opt3,count_LNG_opt4,count_LNG_opt5,count_LNG_opt6,freq_PV_opt0,freq_PV_opt1,freq_PV_opt2,freq_PV_opt3,freq_PV_opt4,freq_PV_opt5,freq_PV_opt6,freq_Substation1_opt0,freq_Substation1_opt1,freq_Substation1_opt2,freq_Substation1_opt3,freq_Substation1_opt4,freq_Substation1_opt5,freq_Substation1_opt6,freq_Substation2_opt0,freq_Substation2_opt1,freq_Substation2_opt2,freq_Substation2_opt3,freq_Substation2_opt4,freq_Substation2_opt5,freq_Substation2_opt6,freq_Compressor1_opt0,freq_Compressor1_opt1,freq_Compressor1_opt2,freq_Compressor1_opt3,freq_Compressor1_opt4,freq_Compressor1_opt5,freq_Compressor1_opt6,freq_Compressor2_opt0,freq_Compressor2_opt1,freq_Compressor2_opt2,freq_Compressor2_opt3,freq_Compressor2_opt4,freq_Compressor2_opt5,freq_Compressor2_opt6,freq_Compressor3_opt0,freq_Compressor3_opt1,freq_Compressor3_opt2,freq_Compressor3_opt3,freq_Compressor3_opt4,freq_Compressor3_opt5,freq_Compressor3_opt6,freq_ThermalUnit_opt0,freq_ThermalUnit_opt1,freq_ThermalUnit_opt2,freq_ThermalUnit_opt3,freq_ThermalUnit_opt4,freq_ThermalUnit_opt5,freq_ThermalUnit_opt6,freq_LNG_opt0,freq_LNG_opt1,freq_LNG_opt2,freq_LNG_opt3,freq_LNG_opt4,freq_LNG_opt5,freq_LNG_opt6
663552,4469,1464,2334,4123,7166,2887,2133,7372,3320,3281,3248,2818,2902,1635,7208,3525,3518,3083,2798,2486,1958,8171,3878,3198,2977,1732,1972,2648,9103,3242,2997,2747,2345,1885,2257,7882,3536,3177,2817,2365,2155,2644,6712,3768,3611,3171,3283,2216,1815,7520,3749,4259,4076,2665,1396,911,0.18184407552083334,0.0595703125,0.094970703125,0.16776529947916666,0.2915852864583333,0.11747233072916667,0.0867919921875,0.2999674479166667,0.13509114583333334,0.13350423177083334,0.13216145833333334,0.11466471354166667,0.11808268229166667,0.0665283203125,0.2932942708333333,0.1434326171875,0.14314778645833334,0.12544759114583334,0.11385091145833333,0.10115559895833333,0.07967122395833333,0.3324788411458333,0.15779622395833334,0.130126953125,0.12113444010416667,0.07047526041666667,0.08024088541666667,0.10774739583333333,0.3704020182291667,0.13191731770833334,0.1219482421875,0.11177571614583333,0.09541829427083333,0.07670084635416667,0.09183756510416667,0.3207194010416667,0.14388020833333334,0.1292724609375,0.1146240234375,0.09623209635416667,0.08768717447916667,0.10758463541666667,0.2731119791666667,0.1533203125,0.14693196614583334,0.1290283203125,0.13358561197916666,0.09016927083333333,0.0738525390625,0.3059895833333333,0.15254720052083334,0.17329915364583334,0.16585286458333334,0.10843912760416667,0.056803385416666664,0.037068684895833336
688128,4754,1369,2431,4174,6723,3046,2079,7749,3219,3237,3121,2705,2788,1757,7255,3344,3666,3144,2735,2421,2011,8437,3967,2908,2880,1924,1962,2498,9208,3265,2924,2626,2252,2023,2278,8039,3462,3286,2790,2488,2153,2358,7072,3515,3495,3362,3216,2254,1662,7621,3714,4357,4286,2566,1246,786,0.19344075520833334,0.055704752604166664,0.09891764322916667,0.16984049479166666,0.2735595703125,0.12394205729166667,0.0845947265625,0.3153076171875,0.1309814453125,0.1317138671875,0.12699381510416666,0.11006673177083333,0.11344401041666667,0.07149251302083333,0.2952067057291667,0.13606770833333334,0.149169921875,0.1279296875,0.11128743489583333,0.0985107421875,0.08182779947916667,0.3433024088541667,0.16141764322916666,0.11832682291666667,0.1171875,0.07828776041666667,0.079833984375,0.10164388020833333,0.3746744791666667,0.13285319010416666,0.11897786458333333,0.10685221354166667,0.09163411458333333,0.08231608072916667,0.09269205729166667,0.3271077473958333,0.140869140625,0.13370768229166666,0.113525390625,0.10123697916666667,0.08760579427083333,0.095947265625,0.2877604166666667,0.14302571614583334,0.1422119140625,0.13680013020833334,0.130859375,0.09171549479166667,0.067626953125,0.3100992838541667,0.151123046875,0.17728678385416666,0.17439778645833334,0.10441080729166667,0.050699869791666664,0.031982421875
712704,4814,1465,2369,4212,6862,2874,1980,8140,3354,3247,2797,2644,2828,1566,7343,3406,3676,3094,2786,2320,1951,8851,3769,3105,2811,1955,1791,2294,9615,3301,2850,2546,2127,1797,2340,8340,3306,3192,2922,2245,2099,2472,7250,3433,3540,3316,3150,2172,1715,7872,3424,4245,4353,2633,1215,834,0.19588216145833334,0.059611002604166664,0.09639485677083333,0.17138671875,0.2792154947916667,0.116943359375,0.08056640625,0.3312174479166667,0.136474609375,0.13212076822916666,0.11381022135416667,0.10758463541666667,0.11507161458333333,0.063720703125,0.2987874348958333,0.13859049479166666,0.14957682291666666,0.12589518229166666,0.11336263020833333,0.09440104166666667,0.07938639322916667,0.3601481119791667,0.15336100260416666,0.1263427734375,0.1143798828125,0.07954915364583333,0.0728759765625,0.09334309895833333,0.3912353515625,0.13431803385416666,0.115966796875,0.10359700520833333,0.0865478515625,0.0731201171875,0.09521484375,0.33935546875,0.134521484375,0.1298828125,0.118896484375,0.09134928385416667,0.08540852864583333,0.1005859375,0.2950032552083333,0.13968912760416666,0.14404296875,0.13492838541666666,0.128173828125,0.08837890625,0.06978352864583333,0.3203125,0.13932291666666666,0.1727294921875,0.1771240234375,0.10713704427083333,0.0494384765625,0.033935546875
737280,4854,1447,2593,4196,6967,2749,1770,7848,3301,3264,2914,2791,2740,1718,7672,3271,3532,2970,2814,2349,1968,9389,3502,3033,2849,1840,1789,2174,9507,3338,2923,2700,2071,1822,2215,8720,3147,3181,2837,2291,2138,2262,7591,3550,3470,3184,3128,2041,1612,7723,3520,4332,4528,2463,1251,759,0.197509765625,0.058878580729166664,0.10550944010416667,0.17073567708333334,0.2834879557291667,0.11185709635416667,0.072021484375,0.3193359375,0.13431803385416666,0.1328125,0.11857096354166667,0.11356608072916667,0.11149088541666667,0.06990559895833333,0.3121744791666667,0.13309733072916666,0.14371744791666666,0.120849609375,0.114501953125,0.0955810546875,0.080078125,0.3820393880208333,0.14249674479166666,0.1234130859375,0.11592610677083333,0.07486979166666667,0.07279459635416667,0.08846028645833333,0.3868408203125,0.13582356770833334,0.11893717447916667,0.10986328125,0.08426920572916667,0.07413736979166667,0.09012858072916667,0.3548177083333333,0.1280517578125,0.12943522135416666,0.11543782552083333,0.09322102864583333,0.08699544270833333,0.092041015625,0.3088785807291667,0.14444986979166666,0.14119466145833334,0.12955729166666666,0.12727864583333334,0.08304850260416667,0.06559244791666667,0.3142496744791667,0.14322916666666666,0.17626953125,0.18424479166666666,0.1002197265625,0.0509033203125,0.0308837890625
761856,4827,1348,2496,4295,7096,2529,1985,8136,3411,2938,2776,2785,2768,1762,7857,3271,3642,3064,2716,2187,1839,9757,3512,2783,2646,1847,1811,2220,9636,3449,2850,2553,2068,1839,2181,9074,3204,3051,2821,2244,2039,2143,8296,3416,3108,3300,2950,2036,1470,8061,3449,4055,4411,2622,1192,786,0.1964111328125,0.054850260416666664,0.1015625,0.17476399739583334,0.2887369791666667,0.1029052734375,0.08076985677083333,0.3310546875,0.1387939453125,0.11954752604166667,0.11295572916666667,0.11332194010416667,0.11263020833333333,0.07169596354166667,0.3197021484375,0.13309733072916666,0.148193359375,0.12467447916666667,0.11051432291666667,0.0889892578125,0.0748291015625,0.3970133463541667,0.14290364583333334,0.11324055989583333,0.107666015625,0.07515462239583333,0.07368977864583333,0.09033203125,0.39208984375,0.14034016927083334,0.115966796875,0.1038818359375,0.08414713541666667,0.0748291015625,0.0887451171875,0.3692220052083333,0.13037109375,0.1241455078125,0.11478678385416667,0.09130859375,0.08296712239583333,0.08719889322916667,0.3375651041666667,0.13899739583333334,0.12646484375,0.13427734375,0.12003580729166667,0.08284505208333333,0.059814453125,0.3280029296875,0.14034016927083334,0.16499837239583334,0.17948404947916666,0.106689453125,0.048502604166666664,0.031982421875
786432,5090,1455,2525,4039,7129,2517,1821,8419,3252,3004,2898,2883,2499,1621,8260,3365,3408,3015,2367,2227,1934,9841,3487,2769,2382,1967,1771,2359,9977,3342,2743,2523,1995,1812,2184,9246,2954,3234,2687,2326,2000,2129,8126,3339,3154,3263,3103,2169,1422,8238,3257,4011,4603,2838,920,709,0.20711263020833334,0.0592041015625,0.10274251302083333,0.16434733072916666,0.2900797526041667,0.1024169921875,0.0740966796875,0.3425699869791667,0.13232421875,0.12223307291666667,0.117919921875,0.1173095703125,0.1016845703125,0.06595865885416667,0.3361002604166667,0.13692220052083334,0.138671875,0.1226806640625,0.0963134765625,0.09061686197916667,0.07869466145833333,0.4004313151041667,0.14188639322916666,0.1126708984375,0.096923828125,0.08003743489583333,0.07206217447916667,0.09598795572916667,0.4059651692708333,0.135986328125,0.11161295572916667,0.1026611328125,0.0811767578125,0.07373046875,0.0888671875,0.376220703125,0.12019856770833333,0.131591796875,0.10933430989583333,0.09464518229166667,0.08138020833333333,0.08662923177083333,0.3306477864583333,0.1358642578125,0.12833658854166666,0.13277180989583334,0.12626139322916666,0.0882568359375,0.057861328125,0.335205078125,0.13252766927083334,0.1632080078125,0.18729654947916666,0.115478515625,0.037434895833333336,0.028849283854166668
811008,5468,1632,2364,3894,7022,2573,1623,8386,3470,3099,2790,2895,2445,1491,8328,3229,3376,2967,2466,2252,1958,9817,3276,2748,2594,1983,1864,2294,10132,3168,2705,2485,2069,1701,2316,9261,2932,3261,2853,2212,2047,2010,8200,3370,3057,3287,3070,2207,1385,8184,3282,4408,4583,2563,908,648,0.22249348958333334,0.06640625,0.09619140625,0.158447265625,0.2857259114583333,0.10469563802083333,0.0660400390625,0.3412272135416667,0.14119466145833334,0.1260986328125,0.113525390625,0.1177978515625,0.0994873046875,0.0606689453125,0.3388671875,0.13138834635416666,0.13736979166666666,0.1207275390625,0.100341796875,0.09163411458333333,0.07967122395833333,0.3994547526041667,0.13330078125,0.11181640625,0.10555013020833333,0.0806884765625,0.07584635416666667,0.09334309895833333,0.4122721354166667,0.12890625,0.11006673177083333,0.10111490885416667,0.08418782552083333,0.0692138671875,0.09423828125,0.3768310546875,0.11930338541666667,0.1326904296875,0.1160888671875,0.09000651041666667,0.08329264322916667,0.081787109375,0.3336588541666667,0.13712565104166666,0.1243896484375,0.13374837239583334,0.12491861979166667,0.08980305989583333,0.056355794270833336,0.3330078125,0.133544921875,0.17936197916666666,0.18648274739583334,0.10428873697916667,0.036946614583333336,0.0263671875
835584,5784,1602,2280,3734,7120,2338,1718,8672,3296,3321,2995,2642,2226,1424,8722,3140,3333,2860,2327,2216,1978,10207,2993,2761,2750,1879,1652,2334,10387,3153,2722,2544,1888,1642,2240,9568,3135,3301,2539,2137,1833,2063,8292,3338,3029,3376,3142,2090,1309,8552,3301,4335,4440,2441,871,636,0.2353515625,0.065185546875,0.0927734375,0.15193684895833334,0.2897135416666667,0.09513346354166667,0.06990559895833333,0.3528645833333333,0.13411458333333334,0.1351318359375,0.12186686197916667,0.10750325520833333,0.090576171875,0.057942708333333336,0.3548990885416667,0.12776692708333334,0.1356201171875,0.11637369791666667,0.09468587239583333,0.09016927083333333,0.08048502604166667,0.4153238932291667,0.12178548177083333,0.11234537760416667,0.11189778645833333,0.07645670572916667,0.06722005208333333,0.094970703125,0.4226481119791667,0.1282958984375,0.11075846354166667,0.103515625,0.07682291666666667,0.06681315104166667,0.09114583333333333,0.3893229166666667,0.1275634765625,0.13431803385416666,0.10331217447916667,0.08695475260416667,0.0745849609375,0.08394368489583333,0.33740234375,0.13582356770833334,0.12325032552083333,0.13736979166666666,0.12784830729166666,0.08504231770833333,0.053263346354166664,0.3479817708333333,0.13431803385416666,0.1763916015625,0.1806640625,0.09932454427083333,0.035441080729166664,0.02587890625
860160,6041,1517,2279,3522,7351,2236,1630,8882,3353,3067,2836,2747,2339,1352,9333,3093,3103,2767,2341,2178,1761,10675,2895,2475,2657,1911,1655,2308,10324,3096,2880,2441,1961,1542,2332,9759,2973,3161,2548,2245,1822,2068,8761,3307,3029,3433,2801,1994,1251,8940,3348,4156,4630,2219,788,495,0.24580891927083334,0.061726888020833336,0.09273274739583333,0.143310546875,0.2991129557291667,0.09098307291666667,0.06632486979166667,0.3614095052083333,0.13643391927083334,0.12479654947916667,0.11539713541666667,0.11177571614583333,0.09517415364583333,0.055013020833333336,0.3797607421875,0.1258544921875,0.12626139322916666,0.11258951822916667,0.09525553385416667,0.088623046875,0.0716552734375,0.4343668619791667,0.1177978515625,0.1007080078125,0.10811360677083333,0.0777587890625,0.06734212239583333,0.09391276041666667,0.4200846354166667,0.1259765625,0.1171875,0.09932454427083333,0.07979329427083333,0.062744140625,0.09488932291666667,0.3970947265625,0.1209716796875,0.12862141927083334,0.10367838541666667,0.09134928385416667,0.07413736979166667,0.08414713541666667,0.3564860026041667,0.13456217447916666,0.12325032552083333,0.13968912760416666,0.11397298177083333,0.08113606770833333,0.0509033203125,0.36376953125,0.13623046875,0.16910807291666666,0.18839518229166666,0.09029134114583333,0.032063802083333336,0.0201416015625
884736,6203,1484,2232,3635,7275,2161,1586,9224,3187,3025,2851,2559,2303,1427,9485,2891,3349,2656,2443,2155,1597,10685,2998,2394,2589,1849,1740,2321,10648,2732,2745,2525,1932,1656,2338,10147,3064,2940,2310,2220,1790,2105,8897,3284,3111,3081,3068,1938,1197,9038,3188,4222,4443,2455,717,513,0.2524007161458333,0.060384114583333336,0.0908203125,0.14790852864583334,0.2960205078125,0.08793131510416667,0.06453450520833333,0.3753255208333333,0.12967936197916666,0.12308756510416667,0.11600748697916667,0.1041259765625,0.09370930989583333,0.058064778645833336,0.3859456380208333,0.11763509114583333,0.13627115885416666,0.10807291666666667,0.09940592447916667,0.08768717447916667,0.06498209635416667,0.4347737630208333,0.12198893229166667,0.097412109375,0.1053466796875,0.07523600260416667,0.07080078125,0.09444173177083333,0.4332682291666667,0.11116536458333333,0.1116943359375,0.10274251302083333,0.07861328125,0.0673828125,0.09513346354166667,0.4128824869791667,0.12467447916666667,0.11962890625,0.093994140625,0.09033203125,0.07283528645833333,0.08565266927083333,0.3620198567708333,0.13362630208333334,0.1265869140625,0.1253662109375,0.12483723958333333,0.078857421875,0.0487060546875,0.3677571614583333,0.12972005208333334,0.17179361979166666,0.1807861328125,0.09989420572916667,0.0291748046875,0.0208740234375
909312,6317,1529,2104,3366,7446,2076,1738,9639,3205,2973,2832,2531,2239,1157,9431,3151,3465,2570,2401,2091,1467,10438,3111,2382,2469,2032,1735,2409,11020,2685,2634,2511,1897,1602,2227,9967,2966,2957,2387,2399,1833,2067,8908,3359,3120,3152,2923,1971,1143,9034,3111,4406,4308,2467,706,544,0.2570393880208333,0.062215169270833336,0.08561197916666667,0.136962890625,0.302978515625,0.08447265625,0.07071940104166667,0.3922119140625,0.13041178385416666,0.1209716796875,0.115234375,0.10298665364583333,0.09110514322916667,0.047078450520833336,0.3837483723958333,0.12821451822916666,0.1409912109375,0.10457356770833333,0.09769694010416667,0.0850830078125,0.0596923828125,0.4247233072916667,0.1265869140625,0.096923828125,0.1004638671875,0.08268229166666667,0.07059733072916667,0.0980224609375,0.4484049479166667,0.1092529296875,0.107177734375,0.1021728515625,0.07718912760416667,0.065185546875,0.09061686197916667,0.4055582682291667,0.12068684895833333,0.12032063802083333,0.09712727864583333,0.09761555989583333,0.0745849609375,0.0841064453125,0.3624674479166667,0.13667805989583334,0.126953125,0.12825520833333334,0.11893717447916667,0.0802001953125,0.0465087890625,0.3675944010416667,0.1265869140625,0.17928059895833334,0.17529296875,0.10038248697916667,0.028727213541666668,0.022135416666666668
933888,6550,1523,2086,3329,7377,2064,1647,9685,3194,2909,2888,2555,2259,1086,9858,3186,3286,2621,2214,1944,1467,10567,2955,2296,2518,1997,1768,2475,11140,2685,2358,2622,1909,1773,2089,10111,2830,2842,2461,2298,1826,2208,9200,3320,3172,2938,2968,1951,1027,9004,3201,4440,4279,2422,733,497,0.2665201822916667,0.061971028645833336,0.08487955729166667,0.13545735677083334,0.3001708984375,0.083984375,0.0670166015625,0.3940836588541667,0.12996419270833334,0.11836751302083333,0.11751302083333333,0.10396321614583333,0.0919189453125,0.044189453125,0.401123046875,0.129638671875,0.13370768229166666,0.10664876302083333,0.090087890625,0.0791015625,0.0596923828125,0.4299723307291667,0.1202392578125,0.09342447916666667,0.10245768229166667,0.08125813802083333,0.07194010416666667,0.1007080078125,0.4532877604166667,0.1092529296875,0.095947265625,0.106689453125,0.07767740885416667,0.0721435546875,0.08500162760416667,0.4114176432291667,0.11515299479166667,0.11564127604166667,0.10013834635416667,0.093505859375,0.07430013020833333,0.08984375,0.3743489583333333,0.13509114583333334,0.12906901041666666,0.11954752604166667,0.12076822916666667,0.07938639322916667,0.041788736979166664,0.3663736979166667,0.1302490234375,0.1806640625,0.17411295572916666,0.09855143229166667,0.029825846354166668,0.020222981770833332
958464,6660,1523,2055,3105,7372,2150,1711,9654,3167,2835,3069,2468,2206,1177,10174,2988,3149,2492,2426,1897,1450,10897,2897,2373,2484,1916,1773,2236,11524,2528,2185,2656,1823,1773,2087,10469,2670,2564,2623,2359,1664,2227,9374,3069,3133,2879,3104,2043,974,9067,3258,4049,4520,2547,660,475,0.27099609375,0.061971028645833336,0.0836181640625,0.1263427734375,0.2999674479166667,0.08748372395833333,0.06962076822916667,0.392822265625,0.12886555989583334,0.1153564453125,0.1248779296875,0.10042317708333333,0.08976236979166667,0.047892252604166664,0.4139811197916667,0.12158203125,0.12813313802083334,0.10139973958333333,0.09871419270833333,0.07718912760416667,0.059000651041666664,0.4434000651041667,0.11787923177083333,0.0965576171875,0.10107421875,0.07796223958333333,0.0721435546875,0.09098307291666667,0.4689127604166667,0.10286458333333333,0.08890787760416667,0.10807291666666667,0.07417805989583333,0.0721435546875,0.08492024739583333,0.4259847005208333,0.108642578125,0.10432942708333333,0.10673014322916667,0.09598795572916667,0.06770833333333333,0.09061686197916667,0.3814290364583333,0.1248779296875,0.12748209635416666,0.11714680989583333,0.12630208333333334,0.0831298828125,0.039632161458333336,0.3689371744791667,0.132568359375,0.16475423177083334,0.18391927083333334,0.1036376953125,0.02685546875,0.019327799479166668
983040,6906,1589,2137,2952,7389,2078,1525,9638,3199,3031,3125,2365,2202,1016,10024,3176,3028,2538,2500,1887,1423,11110,2967,2220,2448,1770,1590,2471,11713,2704,2091,2619,1702,1649,2098,10888,2373,2670,2587,2529,1445,2084,9600,2914,3017,3101,3126,1951,867,9275,3247,4070,4270,2552,654,508,0.281005859375,0.06465657552083333,0.08695475260416667,0.1201171875,0.3006591796875,0.08455403645833333,0.062052408854166664,0.3921712239583333,0.13016764322916666,0.12333170572916667,0.12715657552083334,0.09623209635416667,0.089599609375,0.041341145833333336,0.4078776041666667,0.12923177083333334,0.12320963541666667,0.103271484375,0.10172526041666667,0.0767822265625,0.057902018229166664,0.4520670572916667,0.1207275390625,0.09033203125,0.099609375,0.072021484375,0.064697265625,0.10054524739583333,0.4766031901041667,0.11002604166666667,0.0850830078125,0.1065673828125,0.06925455729166667,0.06709798177083333,0.08536783854166667,0.4430338541666667,0.0965576171875,0.108642578125,0.10526529947916667,0.1029052734375,0.058797200520833336,0.08479817708333333,0.390625,0.11857096354166667,0.12276204427083333,0.12618001302083334,0.127197265625,0.07938639322916667,0.0352783203125,0.3774007161458333,0.13212076822916666,0.16560872395833334,0.17374674479166666,0.10384114583333333,0.026611328125,0.020670572916666668
1007616,6857,1704,2093,2826,7162,2255,1679,9765,3204,2804,3352,2230,2087,1134,10115,3169,3028,2428,2448,1955,1433,11186,2938,2258,2537,1701,1523,2433,11624,2613,2088,2434,1808,1655,2354,10607,2320,2568,2576,2551,1548,2406,9943,2728,2915,3183,3134,1754,919,9335,3136,3953,4522,2412,790,428,0.2790120442708333,0.0693359375,0.08516438802083333,0.114990234375,0.2914225260416667,0.09175618489583333,0.06831868489583333,0.3973388671875,0.13037109375,0.11409505208333333,0.13639322916666666,0.09073893229166667,0.08492024739583333,0.046142578125,0.4115804036458333,0.12894694010416666,0.12320963541666667,0.09879557291666667,0.099609375,0.07954915364583333,0.058308919270833336,0.4551595052083333,0.11954752604166667,0.09187825520833333,0.10323079427083333,0.0692138671875,0.061971028645833336,0.0989990234375,0.4729817708333333,0.1063232421875,0.0849609375,0.09903971354166667,0.07356770833333333,0.06734212239583333,0.09578450520833333,0.4315999348958333,0.09440104166666667,0.1044921875,0.10481770833333333,0.10380045572916667,0.06298828125,0.097900390625,0.4045817057291667,0.11100260416666667,0.11861165364583333,0.1295166015625,0.12752278645833334,0.07137044270833333,0.037394205729166664,0.3798421223958333,0.12760416666666666,0.16084798177083334,0.18400065104166666,0.09814453125,0.032145182291666664,0.017415364583333332
1032192,6882,1690,1876,2838,7405,2256,1629,9919,3036,2767,3321,2382,1978,1173,10619,2939,3218,2206,2457,1824,1313,11851,2636,2170,2246,1746,1405,2522,11932,2336,2106,2529,1863,1573,2237,10667,2373,2628,2605,2428,1609,2266,9935,2830,3021,3135,2983,1781,891,9301,3274,3883,4539,2341,781,457,0.280029296875,0.06876627604166667,0.07633463541666667,0.115478515625,0.3013102213541667,0.091796875,0.0662841796875,0.4036051432291667,0.12353515625,0.11258951822916667,0.1351318359375,0.096923828125,0.08048502604166667,0.0477294921875,0.4320882161458333,0.11958821614583333,0.13094075520833334,0.08976236979166667,0.0999755859375,0.07421875,0.053426106770833336,0.4822184244791667,0.10725911458333333,0.08829752604166667,0.09138997395833333,0.071044921875,0.057169596354166664,0.10262044270833333,0.4855143229166667,0.09505208333333333,0.085693359375,0.1029052734375,0.0758056640625,0.06400553385416667,0.09102376302083333,0.4340413411458333,0.0965576171875,0.10693359375,0.10599772135416667,0.09879557291666667,0.06547037760416667,0.09220377604166667,0.4042561848958333,0.11515299479166667,0.1229248046875,0.1275634765625,0.12137858072916667,0.07246907552083333,0.0362548828125,0.3784586588541667,0.13321940104166666,0.15799967447916666,0.1846923828125,0.09525553385416667,0.031778971354166664,0.018595377604166668
1056768,7163,1684,2035,2727,7334,2198,1435,10395,3121,2626,3052,2429,1942,1011,11103,2864,2875,2121,2436,1859,1318,12203,2389,2091,2124,1716,1418,2635,12526,2121,2024,2311,1863,1649,2082,11338,2114,2514,2416,2423,1574,2197,10341,2875,3036,2994,2948,1609,773,10014,3158,3773,4370,2057,747,457,0.2914632161458333,0.06852213541666667,0.08280436197916667,0.1109619140625,0.2984212239583333,0.08943684895833333,0.058390299479166664,0.4229736328125,0.12699381510416666,0.10685221354166667,0.12418619791666667,0.09883626302083333,0.07902018229166667,0.0411376953125,0.4517822265625,0.11653645833333333,0.11698404947916667,0.0863037109375,0.09912109375,0.07564290364583333,0.053629557291666664,0.4965413411458333,0.09720865885416667,0.0850830078125,0.08642578125,0.06982421875,0.057698567708333336,0.10721842447916667,0.5096842447916666,0.0863037109375,0.08235677083333333,0.09403483072916667,0.0758056640625,0.06709798177083333,0.084716796875,0.4613444010416667,0.08601888020833333,0.102294921875,0.09830729166666667,0.09859212239583333,0.06404622395833333,0.08939615885416667,0.4207763671875,0.11698404947916667,0.12353515625,0.121826171875,0.11995442708333333,0.06547037760416667,0.031453450520833336,0.407470703125,0.12849934895833334,0.15352376302083334,0.17781575520833334,0.08369954427083333,0.0303955078125,0.018595377604166668
1081344,7193,1731,1967,2683,7344,2231,1427,10165,3020,2935,2898,2494,1936,1128,10417,2904,3038,2329,2532,1880,1476,11834,2484,2167,2050,1879,1437,2725,12259,2227,1969,2314,1790,1696,2321,10929,2026,2596,2381,2528,1711,2405,9969,2811,3149,3217,2956,1589,885,9580,3272,3950,4492,2030,842,410,0.2926839192708333,0.0704345703125,0.08003743489583333,0.10917154947916667,0.298828125,0.09077962239583333,0.058064778645833336,0.4136149088541667,0.12288411458333333,0.11942545572916667,0.117919921875,0.10148111979166667,0.07877604166666667,0.0458984375,0.4238688151041667,0.1181640625,0.12361653645833333,0.09476725260416667,0.10302734375,0.07649739583333333,0.06005859375,0.4815266927083333,0.10107421875,0.08817545572916667,0.08341471354166667,0.07645670572916667,0.0584716796875,0.11088053385416667,0.4988199869791667,0.09061686197916667,0.08011881510416667,0.09415690104166667,0.07283528645833333,0.06901041666666667,0.09444173177083333,0.4447021484375,0.08243815104166667,0.10563151041666667,0.09688313802083333,0.10286458333333333,0.06962076822916667,0.09785970052083333,0.4056396484375,0.1143798828125,0.12813313802083334,0.13090006510416666,0.12027994791666667,0.06465657552083333,0.0360107421875,0.3898111979166667,0.13313802083333334,0.16072591145833334,0.18277994791666666,0.08260091145833333,0.034261067708333336,0.016682942708333332
1105920,7322,1938,1797,2566,7211,2258,1484,10333,2919,2674,2941,2557,2023,1129,10545,2788,2966,2036,2795,1888,1558,11755,2627,2125,2104,1918,1513,2534,12110,2304,2065,2221,1774,1764,2338,11070,2156,2387,2398,2399,1816,2350,10027,3114,3034,3198,2765,1588,850,9475,3450,3958,4471,1946,830,446,0.2979329427083333,0.078857421875,0.0731201171875,0.10441080729166667,0.2934163411458333,0.09187825520833333,0.060384114583333336,0.4204508463541667,0.1187744140625,0.10880533854166667,0.11966959635416667,0.10404459635416667,0.08231608072916667,0.045939127604166664,0.4290771484375,0.11344401041666667,0.12068684895833333,0.08284505208333333,0.11372884114583333,0.07682291666666667,0.06339518229166667,0.4783121744791667,0.10689290364583333,0.08646647135416667,0.08561197916666667,0.07804361979166667,0.061564127604166664,0.10310872395833333,0.4927571614583333,0.09375,0.08402506510416667,0.09037272135416667,0.07218424479166667,0.07177734375,0.09513346354166667,0.450439453125,0.08772786458333333,0.09712727864583333,0.09757486979166667,0.09761555989583333,0.07389322916666667,0.09562174479166667,0.4079996744791667,0.126708984375,0.12345377604166667,0.130126953125,0.11250813802083333,0.06461588541666667,0.034586588541666664,0.3855387369791667,0.140380859375,0.16105143229166666,0.18192545572916666,0.07918294270833333,0.033772786458333336,0.018147786458333332
